"code","year","rate"
"IRQ",2007,0.5
"IRQ",2008,0.5
"IRQ",2009,0.6
"IRQ",2010,0.6
"IRQ",2011,0.6
"IRQ",2012,0.5
"IRQ",2013,0.5
"IRQ",2014,0.5
"IRQ",2015,0.5
"IRQ",2016,0.4
"IRQ",2017,0.4
"IRQ",2018,0.4
"IRQ",2019,0.4
"IRQ",2020,0.6
"IRQ",2021,0.6
"IRQ",2022,0.5
"IRQ",2023,0.5494
"IRQ",2024,0.4948
"IRQ",2025,0.4248
"ISL",1950,1.1
"ISL",1951,1.3
"ISL",1952,1
"ISL",1953,1
"ISL",1954,0.9
"ISL",1955,0.7
"ISL",1956,0.7
"ISL",1957,0.7
"ISL",1958,0.7
"ISL",1959,0.7
"ISL",1960,0.6
"ISL",1961,0.7
"ISL",1962,0.5
"ISL",1963,0.4
"ISL",1964,0.4
"ISL",1965,0.4
"ISL",1966,0.3
"ISL",1967,0.4
"ISL",1968,0.4
"ISL",1969,0.4
"ISL",1970,0.4
"ISL",1971,0.3
"ISL",1972,0.3
"ISL",1973,0.2
"ISL",1974,0.2
"ISL",1975,0.2
"ISL",1976,0.2
"ISL",1977,0.2
"ISL",1978,0.2
"ISL",1979,0.1
"ISL",1980,0.1
"ISL",1981,0.1
"ISL",1982,0.1
"ISL",1983,0.1
"ISL",1984,0.1
"ISL",1985,0.1
"ISL",1986,0.1
"ISL",1987,0.1
"ISL",1988,0.1
"ISL",1989,0.1
"ISL",1990,0.1
"ISL",1991,0.1
"ISL",1992,0.1
"ISL",1993,0.1
"ISL",1994,0.1
"ISL",1995,0.1
"ISL",1996,0.1
"ISL",1997,0.1
"ISL",1998,0
"ISL",1999,0
"ISL",2000,0
"ISL",2001,0
"ISL",2002,0
"ISL",2003,0
"ISL",2004,0.2
"ISL",2005,0
"ISL",2006,0.2
"ISL",2007,0.1
"ISL",2008,0.1
"ISL",2009,0.1
"ISL",2010,0.2
"ISL",2011,0.2
"ISL",2012,0.1
"ISL",2013,0.1
"ISL",2014,0
"ISL",2015,0
"ISL",2016,0
"ISL",2017,0
"ISL",2018,0.3
"ISL",2019,0.1
"ISL",2020,0.1
"ISL",2021,0.1
"ISL",2022,0.1
"ISL",2023,0.1
"ISL",2024,0.1
"ISL",2025,0.1
"ISR",1950,25.4
"ISR",1951,20.7
"ISR",1952,22.4
"ISR",1953,23.7
"ISR",1954,17.3
"ISR",1955,13.5
"ISR",1956,12.1
"ISR",1957,11.2
"ISR",1958,10.3
"ISR",1959,8.1
"ISR",1960,7.4
"ISR",1961,5.2
"ISR",1962,4.4
"ISR",1963,3.2
"ISR",1964,3
"ISR",1965,2.6
"ISR",1966,2.9
"ISR",1967,3
"ISR",1968,1.5
"ISR",1969,1
"ISR",1970,0.8
"ISR",1971,0.7
"ISR",1972,0.6
"ISR",1973,0.6
"ISR",1974,0.6
"ISR",1975,0.6
"ISR",1976,0.6
"ISR",1977,0.6
"ISR",1978,0.4
"ISR",1979,0.3
"ISR",1980,0.6
"ISR",1981,0.4
"ISR",1982,0.4
"ISR",1983,0.4
"ISR",1984,0.4
"ISR",1985,0.5
"ISR",1986,0.5
"ISR",1987,0.4
"ISR",1988,0.3
"ISR",1989,0.3
"ISR",1990,0.3
"ISR",1991,0.3
"ISR",1992,0.2
"ISR",1993,0.3
"ISR",1994,0.3
"ISR",1995,0.3
"ISR",1996,0.4
"ISR",1997,0.6
"ISR",1998,0.5
"ISR",1999,0.4
"ISR",2000,0.4
"ISR",2001,0.4
"ISR",2002,0.8
"ISR",2003,0.9
"ISR",2004,1
"ISR",2005,0.9
"ISR",2006,0.5
"ISR",2007,0.6
"ISR",2008,0.7
"ISR",2009,0.9
"ISR",2010,0.6
"ISR",2011,0.3
"ISR",2012,0.8
"ISR",2013,0.6
"ISR",2014,0.6
"ISR",2015,0.5
"ISR",2016,0.5
"ISR",2017,0.7
"ISR",2018,0.7
"ISR",2019,0.9
"ISR",2020,0.7
"ISR",2021,0.6
"ISR",2022,0.4
"ISR",2023,0.4
"ISR",2024,0.4
"ISR",2025,0.4
"ITA",1950,3.3
"ITA",1951,2
"ITA",1952,1.3
"ITA",1953,1.1
"ITA",1954,0.8
"ITA",1955,0.4
"ITA",1956,0.4
"ITA",1957,0.4
"ITA",1958,0.4
"ITA",1959,0.4
"ITA",1960,0.4
"ITA",1961,0.4
"ITA",1962,0.4
"ITA",1963,0.4
"ITA",1964,0.4
"ITA",1965,0.4
"ITA",1966,0.4
"ITA",1967,0.4
"ITA",1968,0.4
"ITA",1969,0.4
"ITA",1970,0.4
"ITA",1971,0.4
"ITA",1972,0.4
"ITA",1973,0.3
"ITA",1974,0.3
"ITA",1975,0.3
"ITA",1976,0.3
"ITA",1977,0.3
"ITA",1978,0.4
"ITA",1979,0.4
"ITA",1980,0.2
"ITA",1981,0.1
"ITA",1982,0.1
"ITA",1983,0.2
"ITA",1984,0.2
"ITA",1985,0.3
"ITA",1986,0.3
"ITA",1987,0.6
"ITA",1988,0.3
"ITA",1989,0.1
"ITA",1990,0.2
"ITA",1991,0.3
"ITA",1992,0.4
"ITA",1993,0.7
"ITA",1994,0.5
"ITA",1995,0.4
"ITA",1996,0.5
"ITA",1997,0.5
"ITA",1998,1.2
"ITA",1999,0.9
"ITA",2000,0.9
"ITA",2001,0.9
"ITA",2002,0.9
"ITA",2003,0.9
"ITA",2004,0.8
"ITA",2005,0.8
"ITA",2006,0.8
"ITA",2007,0.8
"ITA",2008,0.8
"ITA",2009,1.1
"ITA",2010,1.4
"ITA",2011,1.3
"ITA",2012,1.4
"ITA",2013,1.6
"ITA",2014,1.5
"ITA",2015,2.1
"ITA",2016,1.8
"ITA",2017,1.5
"ITA",2018,1.7
"ITA",2019,1
"ITA",2020,0.9
"ITA",2021,0.9
"ITA",2022,0.7
"ITA",2023,0.9
"ITA",2024,0.9
"ITA",2025,0.9
"JAM",1950,21.5
"JAM",1951,16.8
"JAM",1952,14.5
"JAM",1953,12.1
"JAM",1954,10
"JAM",1955,8
"JAM",1956,5.6
"JAM",1957,4.2
"JAM",1958,4.2
"JAM",1959,3.9
"JAM",1960,3.7
"JAM",1961,3.6
"JAM",1962,3.6
"JAM",1963,3.5
"JAM",1964,3.3
"JAM",1965,3
"JAM",1966,2.8
"JAM",1967,2.8
"JAM",1968,2.6
"JAM",1969,2.3
"JAM",1970,1.9
"JAM",1971,1.9
"JAM",1972,1.3
"JAM",1973,1.8
"JAM",1974,1.8
"JAM",1975,1.9
"JAM",1976,2.2
"JAM",1977,2.3
"JAM",1978,2.3
"JAM",1979,2.5
"JAM",1980,2.8
"JAM",1981,2.8
"JAM",1982,2.7
"JAM",1983,2.7
"JAM",1984,2.8
"JAM",1985,3.3
"JAM",1986,3.3
"JAM",1987,2.7
"JAM",1988,2.6
"JAM",1989,2.3
"JAM",1990,2.2
"JAM",1991,2
"JAM",1992,1.9
"JAM",1993,1.8
"JAM",1994,1.8
"JAM",1995,1.7
"JAM",1996,1.8
"JAM",1997,1.7
"JAM",1998,1.4
"JAM",1999,1.2
"JAM",2000,1.3
"JAM",2001,1.3
"JAM",2002,1.2
"JAM",2003,0.6
"JAM",2004,0.5
"JAM",2005,0.5
"JAM",2006,0.4
"JAM",2007,0.4
"JAM",2008,0.4
"JAM",2009,0.5
"JAM",2010,0.5
"JAM",2011,0.5
"JAM",2012,0.5
"JAM",2013,0.5
"JAM",2014,0.5
"JAM",2015,0.5
"JAM",2016,0.5
"JAM",2017,0.5
"JAM",2018,0.4
"JAM",2019,0.5
"JAM",2020,1.2
"JAM",2021,1.3869
"JAM",2022,1.1875
"JAM",2023,1.1875
"JAM",2024,1.1875
"JAM",2025,1.1875
"JOR",1950,4.3
"JOR",1951,4.1
"JOR",1952,3.9
"JOR",1953,3.7
"JOR",1954,3.5
"JOR",1955,4.5
"JOR",1956,1.9
"JOR",1957,2
"JOR",1958,1.7
"JOR",1959,1.4
"JOR",1960,1.3
"JOR",1961,0.7
"JOR",1962,0.8
"JOR",1963,0.8
"JOR",1964,0.5
"JOR",1965,0.4
"JOR",1966,0.4
"JOR",1967,0.4
"JOR",1968,0.7
"JOR",1969,0.6
"JOR",1970,1.2
"JOR",1971,1.2
"JOR",1972,1.2
"JOR",1973,1.2
"JOR",1974,0.9
"JOR",1975,0.8
"JOR",1976,0.4
"JOR",1977,0.3
"JOR",1978,0.2
"JOR",1979,0.1
"JOR",1980,0.1
"JOR",1981,0
"JOR",1982,0
"JOR",1983,0
"JOR",1984,0
"JOR",1985,0.1
"JOR",1986,0.1
"JOR",1987,0.1
"JOR",1988,0.1
"JOR",1989,0.4
"JOR",1990,0.7
"JOR",1991,1.2
"JOR",1992,1.3
"JOR",1993,1.1
"JOR",1994,1
"JOR",1995,0.7
"JOR",1996,0.7
"JOR",1997,0.6
"JOR",1998,0.6
"JOR",1999,0.5
"JOR",2000,0.5
"JOR",2001,0.4
"JOR",2002,0.4
"JOR",2003,0.4
"JOR",2004,0.3
"JOR",2005,0.2
"JOR",2006,0.2
"JOR",2007,0.1
"JOR",2008,0.1
"JOR",2009,0.1
"JOR",2010,0.1
"JOR",2011,0.1
"JOR",2012,0.1
"JOR",2013,0.1
"JOR",2014,0.2
"JOR",2015,0.2
"JOR",2016,0.2
"JOR",2017,0.2
"JOR",2018,0.2
"JOR",2019,0.2
"JOR",2020,0.3
"JOR",2021,0.3
"JOR",2022,0.2
"JOR",2023,0.2
"JOR",2024,0.2
"JOR",2025,0.2
"JPN",1950,31.5
"JPN",1951,26.4
"JPN",1952,22.9
"JPN",1953,20.3
"JPN",1954,18.9
"JPN",1955,16.6
"JPN",1956,14.8
"JPN",1957,13.4
"JPN",1958,12.4
"JPN",1959,10.7
"JPN",1960,8.8
"JPN",1961,7.5
"JPN",1962,6.6
"JPN",1963,6.1
"JPN",1964,5
"JPN",1965,4.8
"JPN",1966,4.2
"JPN",1967,3.7
"JPN",1968,3.4
"JPN",1969,3
"JPN",1970,3
"JPN",1971,3
"JPN",1972,2.6
"JPN",1973,2.5
"JPN",1974,2.5
"JPN",1975,2.5
"JPN",1976,2.4
"JPN",1977,2.3
"JPN",1978,2.3
"JPN",1979,2.3
"JPN",1980,2.3
"JPN",1981,2.2
"JPN",1982,2
"JPN",1983,1.8
"JPN",1984,1.8
"JPN",1985,1.7
"JPN",1986,1.7
"JPN",1987,1.7
"JPN",1988,1.6
"JPN",1989,1.6
"JPN",1990,1.5
"JPN",1991,1.5
"JPN",1992,1.5
"JPN",1993,1.5
"JPN",1994,1.5
"JPN",1995,1.5
"JPN",1996,1.2
"JPN",1997,1.2
"JPN",1998,1.4
"JPN",1999,1.2
"JPN",2000,1.1
"JPN",2001,1.1
"JPN",2002,1.1
"JPN",2003,1.1
"JPN",2004,1.1
"JPN",2005,1.1
"JPN",2006,1
"JPN",2007,1
"JPN",2008,1.1
"JPN",2009,0.8
"JPN",2010,0.6
"JPN",2011,0.5
"JPN",2012,1.4
"JPN",2013,0.9
"JPN",2014,0.7
"JPN",2015,0.4
"JPN",2016,0.7
"JPN",2017,0.6
"JPN",2018,1
"JPN",2019,1.3
"JPN",2020,1.2
"JPN",2021,1.2
"JPN",2022,1.1
"JPN",2023,1
"JPN",2024,1
"JPN",2025,1
"KAZ",1950,NA
"KAZ",1951,NA
"KAZ",1952,NA
"KAZ",1953,NA
"KAZ",1954,NA
"KAZ",1955,NA
"KAZ",1956,NA
"KAZ",1957,NA
"KAZ",1958,NA
"KAZ",1959,NA
"KAZ",1960,NA
"KAZ",1961,NA
"KAZ",1962,NA
"KAZ",1963,NA
"KAZ",1964,NA
"KAZ",1965,NA
"KAZ",1966,NA
"KAZ",1967,NA
"KAZ",1968,NA
"KAZ",1969,NA
"KAZ",1970,NA
"KAZ",1971,NA
"KAZ",1972,NA
"KAZ",1973,NA
"KAZ",1974,NA
"KAZ",1975,NA
"KAZ",1976,NA
"KAZ",1977,NA
"KAZ",1978,NA
"KAZ",1979,24.6
"KAZ",1980,25.4
"KAZ",1981,26
"KAZ",1982,26.7
"KAZ",1983,25.7
"KAZ",1984,26.1
"KAZ",1985,26.1
"KAZ",1986,26
"KAZ",1987,26.5
"KAZ",1988,24.5
"KAZ",1989,24.7
"KAZ",1990,25.4
"KAZ",1991,28.8
"KAZ",1992,30.4
"KAZ",1993,33.2
"KAZ",1994,36.7
"KAZ",1995,38.7
"KAZ",1996,38
"KAZ",1997,36.7
"KAZ",1998,36.6
"KAZ",1999,35.4
"KAZ",2000,32.7
"KAZ",2001,29.1
"KAZ",2002,25.6
"KAZ",2003,21.6
"KAZ",2004,16.9
"KAZ",2005,14.6
"KAZ",2006,2.4
"KAZ",2007,1.1
"KAZ",2008,0.8
"KAZ",2009,0.8
"KAZ",2010,0.5
"KAZ",2011,0.2
"KAZ",2012,0.1
"KAZ",2013,0.1
"KAZ",2014,0.1
"KAZ",2015,0.1
"KAZ",2016,0.2
"KAZ",2017,0.1
"KAZ",2018,0.1
"KAZ",2019,0.0797
"KAZ",2020,0.0374
"KAZ",2021,0.0402
"KAZ",2022,0.0383
"KAZ",2023,0.0285
"KAZ",2024,0.0236
"KAZ",2025,0.0236
"KGZ",1950,NA
"KGZ",1951,NA
"KGZ",1952,NA
"KGZ",1953,NA
"KGZ",1954,NA
"KGZ",1955,NA
"KGZ",1956,NA
"KGZ",1957,NA
"KGZ",1958,NA
"KGZ",1959,NA
"KGZ",1960,NA
"KGZ",1961,NA
"KGZ",1962,NA
"KGZ",1963,NA
"KGZ",1964,NA
"KGZ",1965,NA
"KGZ",1966,NA
"KGZ",1967,NA
"KGZ",1968,NA
"KGZ",1969,NA
"KGZ",1970,NA
"KGZ",1971,NA
"KGZ",1972,NA
"KGZ",1973,NA
"KGZ",1974,NA
"KGZ",1975,NA
"KGZ",1976,NA
"KGZ",1977,NA
"KGZ",1978,NA
"KGZ",1979,27
"KGZ",1980,27.5
"KGZ",1981,28
"KGZ",1982,28.6
"KGZ",1983,26.6
"KGZ",1984,26.7
"KGZ",1985,29.5
"KGZ",1986,30.8
"KGZ",1987,30.1
"KGZ",1988,26.3
"KGZ",1989,26.1
"KGZ",1990,24.3
"KGZ",1991,28
"KGZ",1992,34.3
"KGZ",1993,42.8
"KGZ",1994,51.4
"KGZ",1995,53.7
"KGZ",1996,51.7
"KGZ",1997,49.5
"KGZ",1998,49.4
"KGZ",1999,48.2
"KGZ",2000,46.5
"KGZ",2001,41.9
"KGZ",2002,41
"KGZ",2003,35.3
"KGZ",2004,32.5
"KGZ",2005,36.6
"KGZ",2006,26
"KGZ",2007,23.3
"KGZ",2008,13.8
"KGZ",2009,9.8
"KGZ",2010,12.6
"KGZ",2011,9.3
"KGZ",2012,10.5
"KGZ",2013,13.5
"KGZ",2014,8.1
"KGZ",2015,11
"KGZ",2016,8
"KGZ",2017,8.2
"KGZ",2018,5.9
"KGZ",2019,4.9197
"KGZ",2020,9.3847
"KGZ",2021,5.6485
"KGZ",2022,4.5493
"KGZ",2023,2.7435
"KGZ",2024,2.1876
"KGZ",2025,1.2265
"KIR",1950,NA
"KIR",1951,NA
"KIR",1952,NA
"KIR",1953,NA
"KIR",1954,NA
"KIR",1955,NA
"KIR",1956,NA
"KIR",1957,NA
"KIR",1958,NA
"KIR",1959,NA
"KIR",1960,NA
"KIR",1961,NA
"KIR",1962,NA
"KIR",1963,NA
"KIR",1964,NA
"KIR",1965,NA
"KIR",1966,NA
"KIR",1967,NA
"KIR",1968,NA
"KIR",1969,NA
"KIR",1970,13.5
"KIR",1971,14.6
"KIR",1972,11.9
"KIR",1973,7.1
"KIR",1974,1.7
"KIR",1975,1.3
"KIR",1976,4.2
"KIR",1977,5
"KIR",1978,4.8
"KIR",1979,7.1
"KIR",1980,7.4
"KIR",1981,6.8
"KIR",1982,7.2
"KIR",1983,10.1
"KIR",1984,7.2
"KIR",1985,11.7
"KIR",1986,13.2
"KIR",1987,13.3
"KIR",1988,7.8
"KIR",1989,10.7
"KIR",1990,13.5
"KIR",1991,16.5
"KIR",1992,9.8
"KIR",1993,10.1
"KIR",1994,10
"KIR",1995,9.7
"KIR",1996,10.1
"KIR",1997,10.2
"KIR",1998,9.5
"KIR",1999,11.3
"KIR",2000,9.9
"KIR",2001,11.4
"KIR",2002,11.7
"KIR",2003,13
"KIR",2004,13.4
"KIR",2005,13.6
"KIR",2006,12.9
"KIR",2007,12.4
"KIR",2008,13.7
"KIR",2009,14.2
"KIR",2010,14.3
"KIR",2011,13.9
"KIR",2012,13.1
"KIR",2013,10.8
"KIR",2014,10.8
"KIR",2015,8.1
"KIR",2016,7.1
"KIR",2017,6.7
"KIR",2018,6.2
"KIR",2019,6.1333
"KIR",2020,5
"KIR",2021,2.6
"KIR",2022,1.7
"KIR",2023,0.9291
"KIR",2024,0.5582
"KIR",2025,0.5582
"KOR",1950,90
"KOR",1951,90.1
"KOR",1952,89
"KOR",1953,78.3
"KOR",1954,76.6
"KOR",1955,75.1
"KOR",1956,76.3
"KOR",1957,73.3
"KOR",1958,71.2
"KOR",1959,69.7
"KOR",1960,70.1
"KOR",1961,67.8
"KOR",1962,67.2
"KOR",1963,63.6
"KOR",1964,59.4
"KOR",1965,56.2
"KOR",1966,50.3
"KOR",1967,46.3
"KOR",1968,40.7
"KOR",1969,34
"KOR",1970,30.3
"KOR",1971,26.6
"KOR",1972,24.1
"KOR",1973,18.9
"KOR",1974,16.5
"KOR",1975,15
"KOR",1976,11.7
"KOR",1977,9.2
"KOR",1978,7.7
"KOR",1979,6.8
"KOR",1980,7.1
"KOR",1981,6.5
"KOR",1982,5.6
"KOR",1983,4.6
"KOR",1984,3.9
"KOR",1985,3.4
"KOR",1986,2.6
"KOR",1987,2
"KOR",1988,1.6
"KOR",1989,1.3
"KOR",1990,1.1
"KOR",1991,1
"KOR",1992,0.7
"KOR",1993,0.6
"KOR",1994,0.6
"KOR",1995,0.5
"KOR",1996,0.5
"KOR",1997,0.5
"KOR",1998,0.6
"KOR",1999,0.5
"KOR",2000,0.5
"KOR",2001,0.5
"KOR",2002,0.4
"KOR",2003,0.4
"KOR",2004,0.4
"KOR",2005,0.4
"KOR",2006,0.4
"KOR",2007,0.4
"KOR",2008,0.4
"KOR",2009,0.4
"KOR",2010,0.4
"KOR",2011,0.4
"KOR",2012,0.4
"KOR",2013,0.3
"KOR",2014,0.2
"KOR",2015,0.2
"KOR",2016,0.2
"KOR",2017,0.2
"KOR",2018,0.2
"KOR",2019,0.2
"KOR",2020,0.1
"KOR",2021,0.1
"KOR",2022,0.1
"KOR",2023,0.1
"KOR",2024,0.1
"KOR",2025,0.1
"LAO",1950,72.6
"LAO",1951,72.2
"LAO",1952,71.8
"LAO",1953,71.5
"LAO",1954,71.4
"LAO",1955,71
"LAO",1956,70.7
"LAO",1957,70.5
"LAO",1958,70.1
"LAO",1959,69.9
"LAO",1960,69.6
"LAO",1961,69.4
"LAO",1962,69.1
"LAO",1963,68.7
"LAO",1964,68.3
"LAO",1965,67.8
"LAO",1966,67.3
"LAO",1967,67
"LAO",1968,66.5
"LAO",1969,66.1
"LAO",1970,65.8
"LAO",1971,64.9
"LAO",1972,63.9
"LAO",1973,61.1
"LAO",1974,60.3
"LAO",1975,58.2
"LAO",1976,57.3
"LAO",1977,58.6
"LAO",1978,58.9
"LAO",1979,60
"LAO",1980,55.5
"LAO",1981,49.9
"LAO",1982,48.7
"LAO",1983,48.5
"LAO",1984,46.9
"LAO",1985,45.1
"LAO",1986,44.5
"LAO",1987,46.9
"LAO",1988,49.2
"LAO",1989,43.9
"LAO",1990,42.8
"LAO",1991,42.2
"LAO",1992,41.3
"LAO",1993,43
"LAO",1994,44.7
"LAO",1995,48.6
"LAO",1996,53
"LAO",1997,58.3
"LAO",1998,58
"LAO",1999,53
"LAO",2000,49.1
"LAO",2001,45.4
"LAO",2002,42.3
"LAO",2003,41
"LAO",2004,40.2
"LAO",2005,38.8
"LAO",2006,37.2
"LAO",2007,35.7
"LAO",2008,33
"LAO",2009,30.5
"LAO",2010,27.7
"LAO",2011,24.7
"LAO",2012,22.3
"LAO",2013,20.6
"LAO",2014,19.4
"LAO",2015,18.4
"LAO",2016,17.4
"LAO",2017,16.5
"LAO",2018,15.9
"LAO",2019,13.9
"LAO",2020,13.3
"LAO",2021,11.9
"LAO",2022,10.4
"LAO",2023,8.8
"LAO",2024,7.1269
"LAO",2025,6.0036
"LBN",1950,34
"LBN",1951,24
"LBN",1952,23.2
"LBN",1953,17.7
"LBN",1954,15.1
"LBN",1955,13.7
"LBN",1956,15.1
"LBN",1957,15.3
"LBN",1958,21.9
"LBN",1959,20
"LBN",1960,20
"LBN",1961,17.2
"LBN",1962,17
"LBN",1963,17.4
"LBN",1964,16.6
"LBN",1965,15.3
"LBN",1966,14.2
"LBN",1967,15.9
"LBN",1968,13.8
"LBN",1969,14.2
"LBN",1970,13.3
"LBN",1971,12.1
"LBN",1972,10.4
"LBN",1973,10.2
"LBN",1974,10.2
"LBN",1975,19.6
"LBN",1976,45.6
"LBN",1977,22.7
"LBN",1978,23.9
"LBN",1979,21.8
"LBN",1980,21.3
"LBN",1981,21.8
"LBN",1982,36.5
"LBN",1983,29.8
"LBN",1984,16
"LBN",1985,11.6
"LBN",1986,13.6
"LBN",1987,11
"LBN",1988,20.5
"LBN",1989,38.3
"LBN",1990,30.8
"LBN",1991,15.9
"LBN",1992,12.8
"LBN",1993,11.1
"LBN",1994,10.2
"LBN",1995,9.3
"LBN",1996,6.8
"LBN",1997,7.9
"LBN",1998,7.9
"LBN",1999,8
"LBN",2000,8.1
"LBN",2001,7.2
"LBN",2002,7
"LBN",2003,6.7
"LBN",2004,6.3
"LBN",2005,6.9
"LBN",2006,6.7
"LBN",2007,6
"LBN",2008,5
"LBN",2009,3.9
"LBN",2010,3.5
"LBN",2011,3.7
"LBN",2012,2.4
"LBN",2013,3.6
"LBN",2014,3.9
"LBN",2015,3.9
"LBN",2016,3.7
"LBN",2017,3.6
"LBN",2018,3.6
"LBN",2019,3.6
"LBN",2020,4.5
"LBN",2021,5.5
"LBN",2022,5.7
"LBN",2023,5.8
"LBN",2024,6.9
"LBN",2025,6.5
"LCA",1950,11.6
"LCA",1951,11.2
"LCA",1952,10.7
"LCA",1953,10.2
"LCA",1954,9.7
"LCA",1955,9.4
"LCA",1956,9
"LCA",1957,8.6
"LCA",1958,8.6
"LCA",1959,8.4
"LCA",1960,8.1
"LCA",1961,7.8
"LCA",1962,7.7
"LCA",1963,7.4
"LCA",1964,7.2
"LCA",1965,6.7
"LCA",1966,6.2
"LCA",1967,6.1
"LCA",1968,5.8
"LCA",1969,5.8
"LCA",1970,5.3
"LCA",1971,5.2
"LCA",1972,5.2
"LCA",1973,5.2
"LCA",1974,5
"LCA",1975,4.7
"LCA",1976,3.5
"LCA",1977,3.2
"LCA",1978,2.3
"LCA",1979,1.6
"LCA",1980,2.4
"LCA",1981,1.5
"LCA",1982,1.2
"LCA",1983,1
"LCA",1984,0.8
"LCA",1985,0.6
"LCA",1986,0.4
"LCA",1987,0.4
"LCA",1988,0.3
"LCA",1989,0.1
"LCA",1990,0.1
"LCA",1991,0.1
"LCA",1992,0.1
"LCA",1993,0.1
"LCA",1994,0.1
"LCA",1995,0.1
"LCA",1996,0.1
"LCA",1997,0.1
"LCA",1998,0.1
"LCA",1999,0.1
"LCA",2000,0.1
"LCA",2001,0.1
"LCA",2002,0.1
"LCA",2003,0.1
"LCA",2004,0.1
"LCA",2005,0.1
"LCA",2006,0.1
"LCA",2007,0.1
"LCA",2008,0.1
"LCA",2009,0.1
"LCA",2010,0.1
"LCA",2011,0.1
"LCA",2012,0.1
"LCA",2013,0.1
"LCA",2014,0.1
"LCA",2015,0.1
"LCA",2016,0.1
"LCA",2017,0.1
"LCA",2018,0.1
"LCA",2019,0.1
"LCA",2020,0.1
"LCA",2021,0.1
"LCA",2022,0.0829
"LCA",2023,0.0226
"LCA",2024,0.0226
"LCA",2025,0.0226
"LKA",1950,69
"LKA",1951,67.9
"LKA",1952,67.3
"LKA",1953,67.7
"LKA",1954,67.8
"LKA",1955,66.7
"LKA",1956,67.3
"LKA",1957,67.8
"LKA",1958,67.6
"LKA",1959,68.1
"LKA",1960,67.9
"LKA",1961,68.1
"LKA",1962,67.6
"LKA",1963,67.5
"LKA",1964,67
"LKA",1965,67
"LKA",1966,66.1
"LKA",1967,64.8
"LKA",1968,63.6
"LKA",1969,61.6
"LKA",1970,61
"LKA",1971,61.4
"LKA",1972,62.4
"LKA",1973,60.4
"LKA",1974,59.6
"LKA",1975,57.9
"LKA",1976,57.2
"LKA",1977,55.9
"LKA",1978,54.3
"LKA",1979,52.3
"LKA",1980,50.8
"LKA",1981,48.9
"LKA",1982,47.5
"LKA",1983,45.7
"LKA",1984,43.6
"LKA",1985,41.6
"LKA",1986,40.2
"LKA",1987,40
"LKA",1988,39.4
"LKA",1989,38.8
"LKA",1990,36.2
"LKA",1991,34.4
"LKA",1992,33.1
"LKA",1993,30.5
"LKA",1994,28.9
"LKA",1995,27.2
"LKA",1996,26.4
"LKA",1997,24.4
"LKA",1998,23.2
"LKA",1999,22.2
"LKA",2000,20.6
"LKA",2001,21.9
"LKA",2002,20.7
"LKA",2003,18.8
"LKA",2004,17
"LKA",2005,15.1
"LKA",2006,13
"LKA",2007,11.2
"LKA",2008,9.7
"LKA",2009,8.3
"LKA",2010,7.6
"LKA",2011,7.1
"LKA",2012,6.6
"LKA",2013,5.7
"LKA",2014,4.8
"LKA",2015,4.4
"LKA",2016,3.8
"LKA",2017,3.3
"LKA",2018,2.7
"LKA",2019,2.7
"LKA",2020,3.3
"LKA",2021,3
"LKA",2022,3.8
"LKA",2023,4.1
"LKA",2024,3.4
"LKA",2025,3
"LTU",1950,NA
"LTU",1951,NA
"LTU",1952,NA
"LTU",1953,NA
"LTU",1954,NA
"LTU",1955,NA
"LTU",1956,NA
"LTU",1957,NA
"LTU",1958,NA
"LTU",1959,NA
"LTU",1960,NA
"LTU",1961,NA
"LTU",1962,NA
"LTU",1963,NA
"LTU",1964,NA
"LTU",1965,NA
"LTU",1966,NA
"LTU",1967,NA
"LTU",1968,NA
"LTU",1969,NA
"LTU",1970,NA
"LTU",1971,NA
"LTU",1972,NA
"LTU",1973,NA
"LTU",1974,NA
"LTU",1975,NA
"LTU",1976,NA
"LTU",1977,NA
"LTU",1978,NA
"LTU",1979,5.3
"LTU",1980,5
"LTU",1981,4.4
"LTU",1982,4.1
"LTU",1983,4.1
"LTU",1984,4.1
"LTU",1985,4.3
"LTU",1986,4.1
"LTU",1987,4
"LTU",1988,3.8
"LTU",1989,3.8
"LTU",1990,4.1
"LTU",1991,4.8
"LTU",1992,8.3
"LTU",1993,11
"LTU",1994,13.1
"LTU",1995,12
"LTU",1996,11
"LTU",1997,9.4
"LTU",1998,8.4
"LTU",1999,8.5
"LTU",2000,9.7
"LTU",2001,10.1
"LTU",2002,9.7
"LTU",2003,4.8
"LTU",2004,3.9
"LTU",2005,2.7
"LTU",2006,1.9
"LTU",2007,1.6
"LTU",2008,1.8
"LTU",2009,2.7
"LTU",2010,2
"LTU",2011,0.9
"LTU",2012,1.1
"LTU",2013,1.2
"LTU",2014,1.7
"LTU",2015,1
"LTU",2016,1.5
"LTU",2017,1.2
"LTU",2018,1
"LTU",2019,0.6
"LTU",2020,0.5
"LTU",2021,0.3
"LTU",2022,0.8
"LTU",2023,1.1
"LTU",2024,1.1
"LTU",2025,1.1
"LUX",1950,0.6
"LUX",1951,0.7
"LUX",1952,0.6
"LUX",1953,0.6
"LUX",1954,0.6
"LUX",1955,0.6
"LUX",1956,0.6
"LUX",1957,0.6
"LUX",1958,0.6
"LUX",1959,0.6
"LUX",1960,0.6
"LUX",1961,0.6
"LUX",1962,0.6
"LUX",1963,0.6
"LUX",1964,0.6
